year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,litter_trt,plot_trt
2024,8,Annual,1D,A,5,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,1,absent,control
2024,8,Annual,1D,A,5,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,control
2024,8,Annual,1D,B,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,control
2024,8,Annual,1D,B,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,2,present,control
2024,8,Annual,1D,B,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,present,control
2024,8,Annual,1D,B,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,present,control
2024,8,Annual,1D,B,2,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Hemiptera,Cercopidae,Hemiptera_Cercopidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Hemiptera,Cercopidae,Hemiptera_Cercopidae,Nymph,Collected,1,present,control
2024,8,Annual,1D,B,2,Hemiptera,Tingidae,Hemiptera_Tingidae,Adult,Collected,5,present,control
2024,8,Annual,1D,B,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Coleoptera,Staphylinidae,Coleoptera_Staphylinidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,2,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,present,control
2024,8,Annual,1D,C,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,C,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,present,carbon
2024,8,Annual,1D,C,6,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,2,present,carbon
2024,8,Annual,1D,C,6,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,carbon
2024,8,Annual,1D,C,6,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,C,6,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,C,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,C,6,Coleoptera,Latridiidae,Coleoptera_Latridiidae,Adult,Collected,2,present,carbon
2024,8,Annual,1D,C,6,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,3,present,carbon
2024,8,Annual,1D,C,6,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,control
2024,8,Annual,1D,A,2,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,control
2024,8,Annual,1D,A,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,present,control
2024,8,Annual,1D,A,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,present,control
2024,8,Annual,1D,A,2,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,orthoptera,Gryllidae,Orthoptera_Gryllidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Thysanoptera,Aeolothripidae,Thysanoptera_Aelothripidae,Adult,Collected,3,present,control
2024,8,Annual,1D,A,2,Hemiptera,Delphacidae,Hemiptera_Delphacidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Diptera,Asilidae,Diptera_Asilidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Diptera,Sepsidae,Diptera_Sepsidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Diptera,Tipulidae,Diptera_Tipulidae,Adult,Collected,1,present,control
2024,8,Annual,1D,A,2,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,1,present,control
2024,8,Annual,1D,B,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,absent,carbon
2024,8,Annual,1D,B,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,absent,carbon
2024,8,Annual,1D,B,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,carbon
2024,8,Annual,1D,B,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Diptera,Sepsidae,Diptera_Sepsidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,6,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,carbon
2024,8,Annual,1D,A,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,2,present,carbon
2024,8,Annual,1D,A,3,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,present,carbon
2024,8,Annual,1D,A,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,present,carbon
2024,8,Annual,1D,A,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Lepidoptera,Tingidae,Lepidoptera_Tingidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Hymenoptera,Chalcididae,Hymenoptera_Chalcididae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,A,3,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,carbon
2024,8,Annual,1D,A,6,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,4,absent,carbon
2024,8,Annual,1D,A,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Nymph,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,absent,carbon
2024,8,Annual,1D,A,6,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Diptera,Phoridae,Diptera_Phoridae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,A,6,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,carbon
2024,8,Annual,1D,B,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,absent,control
2024,8,Annual,1D,B,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,2,absent,control
2024,8,Annual,1D,B,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Nymph,Collected,1,absent,control
2024,8,Annual,1D,B,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,3,absent,control
2024,8,Annual,1D,B,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,absent,control
2024,8,Annual,1D,B,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,control
2024,8,Annual,1D,B,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,carbon
2024,8,Annual,1D,B,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,2,present,carbon
2024,8,Annual,1D,B,3,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,2,present,carbon
2024,8,Annual,1D,B,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,B,3,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,3,present,carbon
2024,8,Annual,1D,B,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,carbon
2024,8,Annual,1D,B,3,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,2,present,carbon
2024,8,Annual,1D,B,3,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,present,carbon
2024,8,Annual,1D,B,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,carbon
2024,8,Annual,1D,B,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,absent,nitrogen
2024,8,Annual,1D,B,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,3,absent,nitrogen
2024,8,Annual,1D,B,4,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,1D,B,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,3,absent,nitrogen
2024,8,Annual,1D,A,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,present,nitrogen
2024,8,Annual,1D,A,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,A,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,present,nitrogen
2024,8,Annual,1D,A,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Delphacidae,Hemiptera_Delphacidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Nabidae,Hemiptera_Nabidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Delphacidae,Hemiptera_Delphacidae,Nymph,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hymenoptera,Eurytomidae,Hymenoptera_Eurytomide,Adult,Collected,1,present,nitrogen
2024,8,Annual,1D,A,1,Hemiptera,Fulgoridae,Hemiptera_Fulgoridae,Adult,Collected,1,present,nitrogen
