year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,plot_trt,litter_trt
2019,8,Unburned,20B,E,3,Acari,Unknown,Acari_Unknown,Adult,Collected,6,C,Absent
2019,8,Unburned,20B,E,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,C,Absent
2019,8,Unburned,20B,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,7,C,Absent
2019,8,Unburned,20B,E,3,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,31,C,Absent
2019,8,Unburned,20B,E,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,7,C,Absent
2019,8,Unburned,20B,E,3,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,5,C,Absent
2019,8,Unburned,20B,E,3,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,9,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Eupelmidae,Hymenoptera_Eupelmidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,4,C,Absent
2019,8,Unburned,20B,E,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20B,E,3,Unknown,Unknown,Unknown_Unknown,Adult,Collected,3,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,2,C,Absent
2019,8,Unburned,20B,E,3,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,E,3,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,C,Absent
2019,8,Unburned,20B,D,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,Control,Absent
2019,8,Unburned,20B,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,6,Control,Absent
2019,8,Unburned,20B,D,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,10,Control,Absent
2019,8,Unburned,20B,D,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,11,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,8,Control,Absent
2019,8,Unburned,20B,D,5,Acari,Unknown,Acari_Unknown,Adult,Collected,5,Control,Absent
2019,8,Unburned,20B,D,5,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,4,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,5,Control,Absent
2019,8,Unburned,20B,D,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,Control,Absent
2019,8,Unburned,20B,D,5,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,3,Control,Absent
2019,8,Unburned,20B,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,9,Control,Absent
2019,8,Unburned,20B,D,5,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,4,Control,Absent
2019,8,Unburned,20B,D,5,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,D,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Chalcididae,Hymenoptera_chalcididae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,2,Control,Absent
2019,8,Unburned,20B,D,5,Diptera,Dolichopodidae,Diptera_Dolichopodidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,5,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,1,Control,Absent
2019,8,Unburned,20B,D,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,N,Absent
2019,8,Unburned,20B,D,6,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,38,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,7,N,Absent
2019,8,Unburned,20B,D,6,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,10,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,10,N,Absent
2019,8,Unburned,20B,D,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,16,N,Absent
2019,8,Unburned,20B,D,6,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,8,N,Absent
2019,8,Unburned,20B,D,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,25,N,Absent
2019,8,Unburned,20B,D,6,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,4,N,Absent
2019,8,Unburned,20B,D,6,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,D,6,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,10,N,Absent
2019,8,Unburned,20B,D,6,Acari,Unknown,Acari_Unknown,Adult,Collected,4,N,Absent
2019,8,Unburned,20B,D,6,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,D,6,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,3,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,pseudococcidae,Hemiptera_Pseudococcidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Phasmatodea,phylliidae,Phasmatodea_Phylliidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,D,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,7,N,Absent
2019,8,Unburned,20B,D,6,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,N,Absent
2019,8,Unburned,20B,D,6,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Adult,Collected,1,N,Absent
2019,8,Unburned,20B,F,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,13,N,Present
2019,8,Unburned,20B,F,1,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,5,N,Present
2019,8,Unburned,20B,F,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,27,N,Present
2019,8,Unburned,20B,F,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,16,N,Present
2019,8,Unburned,20B,F,1,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,47,N,Present
2019,8,Unburned,20B,F,1,Hemiptera,Tingidae,Hemiptera_Tingidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Acari,Unknown,Acari_Unknown,Adult,Collected,11,N,Present
2019,8,Unburned,20B,F,1,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,3,N,Present
2019,8,Unburned,20B,F,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,N,Present
2019,8,Unburned,20B,F,1,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,10,N,Present
2019,8,Unburned,20B,F,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,5,N,Present
2019,8,Unburned,20B,F,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,3,N,Present
2019,8,Unburned,20B,F,1,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,5,N,Present
2019,8,Unburned,20B,F,1,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,N,Present
2019,8,Unburned,20B,F,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,4,N,Present
2019,8,Unburned,20B,F,1,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,3,N,Present
2019,8,Unburned,20B,F,1,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,F,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,5,Control,Absent
2019,8,Annual,SpB,F,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,5,Control,Absent
2019,8,Annual,SpB,F,5,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,3,Control,Absent
2019,8,Annual,SpB,F,5,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,14,Control,Absent
2019,8,Annual,SpB,F,5,Unknown,Unknown,Unknown_Unknown,Adult,Collected,7,Control,Absent
2019,8,Annual,SpB,F,5,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,8,Control,Absent
2019,8,Annual,SpB,F,5,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,2,Control,Absent
2019,8,Annual,SpB,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,7,Control,Absent
2019,8,Annual,SpB,F,5,Acari,Unknown,Acari_Unknown,Adult,Collected,2,Control,Absent
2019,8,Annual,SpB,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,Control,Absent
2019,8,Annual,SpB,F,5,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,F,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,F,5,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,F,5,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,F,5,Hymenoptera,Unknown,Hymenoptera_Unknown,Adult,Collected,1,Control,Absent
2019,8,Annual,SpB,F,2,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,Control,Present
2019,8,Annual,SpB,F,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,8,Control,Present
2019,8,Annual,SpB,F,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,3,Control,Present
2019,8,Annual,SpB,F,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,27,Control,Present
2019,8,Annual,SpB,F,2,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,1,Control,Present
2019,8,Annual,SpB,F,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,Control,Present
2019,8,Annual,SpB,F,2,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,1,Control,Present
2019,8,Annual,SpB,D,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,8,C ,Absent
2019,8,Annual,SpB,D,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,4,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,40,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,17,C ,Absent
2019,8,Annual,SpB,D,4,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,18,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Acanthosomatidae,Hemiptera_Acanthosomatidae,Nymph,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Acari,Unknown,Acari_Unknown,Adult,Collected,15,C ,Absent
2019,8,Annual,SpB,D,4,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,32,C ,Absent
2019,8,Annual,SpB,D,4,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,14,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,10,C ,Absent
2019,8,Annual,SpB,D,4,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,8,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,7,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,C ,Absent
2019,8,Annual,SpB,D,4,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,7,C ,Absent
2019,8,Annual,SpB,D,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Halictidae,Hymenoptera_Halictidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Trichogrammatidae,Hymenoptera_Trichogrammatidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,2,C ,Absent
2019,8,Annual,SpB,D,4,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,3,C ,Absent
2019,8,Annual,SpB,D,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,1,C ,Absent
2019,8,Annual,SpB,D,4,Phasmatodea,Heteronemiidae,Phasmatodea_Heteronemiidae,Adult,Collected,1,C ,Absent
2019,8,Annual,SpB,D,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,Control,Present
2019,8,Annual,SpB,D,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,Control,Present
2019,8,Annual,SpB,D,2,Acari,Unknown,Acari_Unknown,Adult,Collected,9,Control,Present
2019,8,Annual,SpB,D,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,21,Control,Present
2019,8,Annual,SpB,D,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,12,Control,Present
2019,8,Annual,SpB,D,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,32,Control,Present
2019,8,Annual,SpB,D,2,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,11,Control,Present
2019,8,Annual,SpB,D,2,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,8,Control,Present
2019,8,Annual,SpB,D,2,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,4,Control,Present
2019,8,Annual,SpB,D,2,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,10,Control,Present
2019,8,Annual,SpB,D,2,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,4,Control,Present
2019,8,Annual,SpB,D,2,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,8,Control,Present
2019,8,Annual,SpB,D,2,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,3,Control,Present
2019,8,Annual,SpB,D,2,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,5,Control,Present
2019,8,Annual,SpB,D,2,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,2,Control,Present
2019,8,Annual,SpB,D,2,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,4,Control,Present
2019,8,Annual,SpB,D,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,Control,Present
2019,8,Annual,SpB,D,2,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,Control,Present
2019,8,Annual,SpB,D,2,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,Control,Present
2019,8,Annual,SpB,D,2,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,1,Control,Present
2019,8,Annual,SpB,D,2,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,2,Control,Present
2019,8,Unburned,20C,C,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,C,Absent
2019,8,Unburned,20C,C,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,15,C,Absent
2019,8,Unburned,20C,C,3,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,38,C,Absent
2019,8,Unburned,20C,C,3,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,8,C,Absent
2019,8,Unburned,20C,C,3,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,3,C,Absent
2019,8,Unburned,20C,C,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,7,C,Absent
2019,8,Unburned,20C,C,3,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,8,C,Absent
2019,8,Unburned,20C,C,3,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,2,C,Absent
2019,8,Unburned,20C,C,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,26,C,Absent
2019,8,Unburned,20C,C,3,Acari,Unknown,Acari_Unknown,Adult,Collected,1,C,Absent
2019,8,Annual,SpB,D,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,N,Present
2019,8,Annual,SpB,D,3,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,10,N,Present
2019,8,Annual,SpB,D,3,Araneae,Oxyopidae,Araneae_Oxyopidae,Adult,Collected,4,N,Present
2019,8,Annual,SpB,D,3,Araneae,Linyphiidae,Araneae_Linyphiidae,Adult,Collected,8,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,39,N,Present
2019,8,Annual,SpB,D,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,156,N,Present
2019,8,Annual,SpB,D,3,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,38,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,72,N,Present
2019,8,Annual,SpB,D,3,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,35,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Miridae,Hemiptera_Miridae,Nymph,Collected,7,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,5,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Pentatomidae,Hemiptera_Pentatomidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,7,N,Present
2019,8,Annual,SpB,D,3,Acari,Unknown,Acari_Unknown,Adult,Collected,12,N,Present
2019,8,Annual,SpB,D,3,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,51,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,11,N,Present
2019,8,Annual,SpB,D,3,Araneae,Araneidae,Araneae_Araneidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,D,3,Araneae,Clubionidae,Araneae_Clubionidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,11,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Encrytidae,Hymenoptera_Encrytidae,Adult,Collected,6,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,24,N,Present
2019,8,Annual,SpB,D,3,Araneae,Philodromidae,Araneae_Philodromidae,Adult,Collected,10,N,Present
2019,8,Annual,SpB,D,3,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,13,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Eupelmidae,Hymenoptera_Eulophidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,D,3,Thysanoptera,Aeolothripidae,Thysanoptera_Aeolothripidae,Adult,Collected,3,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,D,3,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,4,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Psilidae,Hemiptera_Psilidae,Adult,Collected,5,N,Present
2019,8,Annual,SpB,D,3,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,5,N,Present
2019,8,Annual,SpB,D,3,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,4,N,Present
2019,8,Annual,SpB,D,3,Diptera,Chamaemyiidae,Diptera_Chamaemyiidae,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Millipede,Diplopoda,Millipede_Diplopoda,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Diptera,Phoridae,Diptera_Phoridae,Adult,Collected,2,N,Present
2019,8,Annual,SpB,D,3,Lepidoptera,Unknown,Lepidoptera_unknown,Larvae,Collected,1,N,Present
2019,8,Annual,SpB,D,3,Unknown,Unknown,Unknown_Unknown,Adult,Collected,1,N,Present
2019,8,Annual,SpB,D,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,N,Absent
2019,8,Annual,SpB,D,6,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,N,Absent
2019,8,Annual,SpB,D,6,Diptera,Chloropidae,Diptera_Chloropidae,Adult,Collected,2,N,Absent
2019,8,Annual,SpB,D,6,Acari,Unknown,Acari_Unknown,Adult,Collected,4,N,Absent
2019,8,Annual,SpB,D,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,N,Absent
2019,8,Annual,SpB,D,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,2,N,Absent
2019,8,Annual,SpB,D,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,13,N,Absent
2019,8,Annual,SpB,D,6,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Nymph,Collected,6,N,Absent
2019,8,Annual,SpB,D,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,N,Absent
2019,8,Annual,SpB,D,6,Collembola,Sminthuridae,Collembola_Sminthuridae,Adult,Collected,4,N,Absent
2019,8,Annual,SpB,D,6,Unknown,Unknown,Unknown_Unknown,Larvae,Collected,6,N,Absent
2019,8,Annual,SpB,D,6,Collembola,Entomobryidae,Collembola_Entomobryidae,Adult,Collected,2,N,Absent
2019,8,Annual,SpB,D,6,Hymenoptera,Mymaridae,Hymenoptera_Mymaridae,Adult,Collected,7,N,Absent
2019,8,Annual,SpB,D,6,Araneae,Clubionidae,Araneae_Clubionidae,Adult,Collected,4,N,Absent
2019,8,Annual,SpB,D,6,Hymenoptera,Eulophidae,Hymenoptera_Eulophidae,Adult,Collected,2,N,Absent
2019,8,Annual,SpB,D,6,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,N,Absent
2019,8,Annual,SpB,D,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,8,Control,Absent
2019,8,Annual,SpB,D,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Nymph,Collected,1,Control,Absent
